id,course_id,question,answer,topic,category,level,status,evidence_count,evidence_1_video_id,evidence_1_video_url,evidence_1_start_timestamp,evidence_1_end_timestamp,evidence_1_score,evidence_2_video_id,evidence_2_video_url,evidence_2_start_timestamp,evidence_2_end_timestamp,evidence_2_score,evidence_3_video_id,evidence_3_video_url,evidence_3_start_timestamp,evidence_3_end_timestamp,evidence_3_score,evidence_4_video_id,evidence_4_video_url,evidence_4_start_timestamp,evidence_4_end_timestamp,evidence_4_score,evidence_5_video_id,evidence_5_video_url,evidence_5_start_timestamp,evidence_5_end_timestamp,evidence_5_score,evidence_6_video_id,evidence_6_video_url,evidence_6_start_timestamp,evidence_6_end_timestamp,evidence_6_score,evidence_7_video_id,evidence_7_video_url,evidence_7_start_timestamp,evidence_7_end_timestamp,evidence_7_score,evidence_8_video_id,evidence_8_video_url,evidence_8_start_timestamp,evidence_8_end_timestamp,evidence_8_score,note
q038,CS114,T-SNE giúp giảm chiều dữ liệu như thế nào?,"T-SNE giúp giảm chiều dữ liệu hiệu quả bằng cách giữ lại các đặc điểm của dữ liệu, cho phép các điểm có cùng nhãn gần nhau trong không gian hai chiều.",Giảm chiều dữ liệu,mechanism,medium,,6,OlCGL3uIcn8,https://www.youtube.com/watch?v=OlCGL3uIcn8,0:02:08,0:03:02,3,5Hr7WDN8QKI,https://www.youtube.com/watch?v=5Hr7WDN8QKI,0:01:12,0:02:09,3,Oc2dKYMWUx0,https://www.youtube.com/watch?v=Oc2dKYMWUx0,0:04:41,0:05:30,3,RGEA9a14dBs,https://www.youtube.com/watch?v=RGEA9a14dBs,0:02:09,0:03:04,2,3RrUezdwQ-s,https://www.youtube.com/watch?v=3RrUezdwQ-s,0:03:51,0:04:33,1,N3ulTwujJH4,https://www.youtube.com/watch?v=N3ulTwujJH4,0:01:38,0:02:33,1,,,,,,,,,,,
q039,CS114,Entropy được định nghĩa như thế nào trong việc đo lường độ hỗn loạn của thông tin trong một tập dữ liệu?,"Entropy là một giá trị không âm; nếu xác suất của một giá trị gần bằng 0 hoặc 1, thì entropy sẽ gần bằng 0. Khi xác suất của các lớp bằng 0.5, tập dữ liệu sẽ bị coi là hỗn loạn.",Entropy trong thông tin,definition,medium,,1,onVEt5FPeWc,https://www.youtube.com/watch?v=onVEt5FPeWc,0:09:13,0:10:46,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q040,CS114,Sự khác biệt chính giữa hồi quy logistic và hồi quy tuyến tính là gì?,"Hồi quy logistic sử dụng ngưỡng xác suất (thường là 0.5) để đưa ra dự đoán, trong khi hồi quy tuyến tính không áp dụng ngưỡng này.",Sự khác biệt giữa các mô hình hồi quy,comparison,medium,,1,oxjqoqQ79O4,https://www.youtube.com/watch?v=oxjqoqQ79O4,0:06:32,0:07:26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q041,CS114,Reward trong học tăng cường được hiểu như thế nào?,"Reward là tín hiệu từ môi trường để đánh giá xem hành động của mình có tốt hay không, và có thể nhận giá trị số dương, âm hoặc bằng 0.",Khái niệm Reward trong học tăng cường,definition,medium,,3,pTsVNxlbtbY,https://www.youtube.com/watch?v=pTsVNxlbtbY,0:06:50,0:07:48,3,Ql0n4t39rAU,https://www.youtube.com/watch?v=Ql0n4t39rAU,0:03:44,0:04:44,3,6NcteEkIRBM,https://www.youtube.com/watch?v=6NcteEkIRBM,0:01:04,0:02:11,2,,,,,,,,,,,,,,,,,,,,,,,,,,
q042,CS114,PCA là gì và nó nhằm mục đích gì trong việc xử lý dữ liệu?,"PCA, hay Phân tích thành phần chính, là một kỹ thuật giảm chiều dữ liệu nhằm chuyển đổi các đặc trưng gốc thành các đặc trưng mới mà không chồng chéo lên nhau, đồng thời giữ lại hầu hết sự khác biệt trong dữ liệu gốc.",Principal Component Analysis,definition,medium,,2,PtsZWpdkPrE,https://www.youtube.com/watch?v=PtsZWpdkPrE,0:03:12,0:04:04,3,SINj0Z-2acc,https://www.youtube.com/watch?v=SINj0Z-2acc,0:01:29,0:02:20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q043,CS114,Centroid trong thuật toán phân cụm được cập nhật như thế nào?,Centroid được cập nhật bằng cách tính trung bình các giá trị xy của các điểm trong từng cụm sau khi đã gán chúng vào centroid gần nhất.,Cập nhật centroid trong phân cụm,mechanism,medium,,4,PXfS6tZJIOI,https://www.youtube.com/watch?v=PXfS6tZJIOI,0:04:27,0:05:14,3,o7R9x8C9SSo,https://www.youtube.com/watch?v=o7R9x8C9SSo,0:04:22,0:05:02,3,JqHpAp-xdu0,https://www.youtube.com/watch?v=JqHpAp-xdu0,0:06:11,0:07:24,1,fazKT_4josc,https://www.youtube.com/watch?v=fazKT_4josc,0:22:37,0:23:28,2,,,,,,,,,,,,,,,,,,,,,
q044,CS114,Đạo hàm của hàm đa biến có vai trò gì trong quá trình tối ưu hóa?,"Đạo hàm của hàm đa biến chỉ hướng cho chúng ta biết hướng đi để tối ưu hóa, và chúng ta sẽ đi theo hướng ngược lại để đạt được điểm cực tiểu.",Đạo hàm trong tối ưu hóa,mechanism,medium,,5,qFLltTMPxvU,https://www.youtube.com/watch?v=qFLltTMPxvU,0:03:51,0:04:52,3,fazKT_4josc,https://www.youtube.com/watch?v=fazKT_4josc,0:20:40,0:21:30,3,JqHpAp-xdu0,https://www.youtube.com/watch?v=JqHpAp-xdu0,0:06:11,0:07:24,3,xptu0eq_CXQ,https://www.youtube.com/watch?v=xptu0eq_CXQ,0:00:18,0:01:11,2,HWWlm40wQ-s,https://www.youtube.com/watch?v=HWWlm40wQ-s,0:02:08,0:03:17,2,,,,,,,,,,,,,,,,
q045,CS114,Hàm nào được sử dụng trong học tăng cường để xác định hành động tiếp theo dựa trên trạng thái hiện tại?,Đó là hàm policy.,Học tăng cường,definition,medium,,3,Ql0n4t39rAU,https://www.youtube.com/watch?v=Ql0n4t39rAU,0:05:16,0:06:01,3,6NcteEkIRBM,https://www.youtube.com/watch?v=6NcteEkIRBM,0:01:04,0:02:11,3,tGizMGafWY0,https://www.youtube.com/watch?v=tGizMGafWY0,0:06:04,0:07:21,2,,,,,,,,,,,,,,,,,,,,,,,,,,
q046,CS114,Giảm chiều dữ liệu có thể giúp khám phá cấu trúc của tập dữ liệu nào?,Tập dữ liệu MNIST.,Ứng dụng của giảm chiều dữ liệu,application,easy,,5,RGEA9a14dBs,https://www.youtube.com/watch?v=RGEA9a14dBs,0:06:08,0:07:13,3,Oc2dKYMWUx0,https://www.youtube.com/watch?v=Oc2dKYMWUx0,0:03:16,0:04:05,3,KJJ6eFW1nV0,https://www.youtube.com/watch?v=KJJ6eFW1nV0,0:02:55,0:03:41,1,Ql0n4t39rAU,https://www.youtube.com/watch?v=Ql0n4t39rAU,0:03:04,0:03:56,2,6spgb9hK5To,https://www.youtube.com/watch?v=6spgb9hK5To,0:08:46,0:09:51,3,,,,,,,,,,,,,,,,
q047,CS114,Hàm sigmoid giúp điều chỉnh miền giá trị của một hàm số như thế nào?,Hàm sigmoid giúp giới hạn miền giá trị từ âm vô cùng và dương vô cùng về khoảng từ 0 đến 1.,Hàm sigmoid,mechanism,medium,,6,rVJXIPI3laA,https://www.youtube.com/watch?v=rVJXIPI3laA,0:03:11,0:04:13,3,40kpU65MMoI,https://www.youtube.com/watch?v=40kpU65MMoI,0:10:03,0:11:15,3,NCSIAbS9gWs,https://www.youtube.com/watch?v=NCSIAbS9gWs,0:01:03,0:02:11,3,UCmTraNX7QA,https://www.youtube.com/watch?v=UCmTraNX7QA,0:03:27,0:04:23,3,GRB4B1tWnEo,https://www.youtube.com/watch?v=GRB4B1tWnEo,0:01:05,0:02:14,3,_Km_A2iRUds,https://www.youtube.com/watch?v=_Km_A2iRUds,0:00:10,0:01:27,2,,,,,,,,,,,
q048,CS114,"Trong phân loại SVM, điểm nhiễu là gì và nó ảnh hưởng như thế nào đến khả năng phân tách của mô hình?","Điểm nhiễu là những điểm không nằm trên đường phân chia, làm giảm kích thước của margin và ảnh hưởng đến khả năng tổng quát của mô hình.",Phân loại SVM,exception,medium,,5,rzKMT_sUg7Q,https://www.youtube.com/watch?v=rzKMT_sUg7Q,0:08:17,0:09:12,3,UCmTraNX7QA,https://www.youtube.com/watch?v=UCmTraNX7QA,0:08:14,0:08:48,3,gSbV7SypJa4,https://www.youtube.com/watch?v=gSbV7SypJa4,0:05:03,0:05:52,1,mEMcmVX3hwg,https://www.youtube.com/watch?v=mEMcmVX3hwg,0:10:14,0:11:41,1,OKUHDwcQuJo,https://www.youtube.com/watch?v=OKUHDwcQuJo,0:04:43,0:05:58,2,,,,,,,,,,,,,,,,
q049,CS114,Tại sao việc loại bỏ các thành phần đa cộng tuyến trong mô hình hồi quy lại quan trọng?,Việc loại bỏ các thành phần đa cộng tuyến giúp giảm thiểu tài nguyên tính toán và tránh sai lệch trong việc xây dựng mô hình.,Đa cộng tuyến trong hồi quy,mechanism,medium,,3,SINj0Z-2acc,https://www.youtube.com/watch?v=SINj0Z-2acc,0:01:29,0:02:20,3,lIePeARVnH0,https://www.youtube.com/watch?v=lIePeARVnH0,0:12:26,0:13:13,3,PtsZWpdkPrE,https://www.youtube.com/watch?v=PtsZWpdkPrE,0:05:00,0:06:06,2,,,,,,,,,,,,,,,,,,,,,,,,,,
q050,CS114,Tại sao cần phải giới hạn trục x và trục y khi vẽ đồ thị?,Giới hạn trục x và trục y giúp tránh biến dạng hình ảnh và đảm bảo dữ liệu được hiển thị chính xác.,Giới hạn trục trong đồ thị,mechanism,medium,,3,Sp6gOu7BFpo,https://www.youtube.com/watch?v=Sp6gOu7BFpo,0:02:45,0:04:05,3,Apb2REK9UqA,https://www.youtube.com/watch?v=Apb2REK9UqA,0:00:24,0:01:32,3,cPenwbVXQGM,https://www.youtube.com/watch?v=cPenwbVXQGM,0:13:22,0:15:34,1,,,,,,,,,,,,,,,,,,,,,,,,,,
q051,CS114,Mục tiêu chính của việc tối ưu hóa trong một quá trình quyết định Markov là gì?,Mục tiêu chính là tối ưu hóa kỳ vọng của phần thưởng.,Quá trình quyết định Markov,definition,medium,,1,tGizMGafWY0,https://www.youtube.com/watch?v=tGizMGafWY0,0:09:55,0:11:12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q052,CS114,Có những phương pháp nào để giảm chiều dữ liệu từ 784 chiều xuống 2 chiều?,PCA và t-SNE,Giảm chiều dữ liệu,mechanism,medium,,6,TioSSfpy1yA,https://www.youtube.com/watch?v=TioSSfpy1yA,0:10:19,0:11:58,3,3RrUezdwQ-s,https://www.youtube.com/watch?v=3RrUezdwQ-s,0:00:15,0:01:49,3,Oc2dKYMWUx0,https://www.youtube.com/watch?v=Oc2dKYMWUx0,0:01:32,0:02:26,3,-wnlmTs1xvc,https://www.youtube.com/watch?v=-wnlmTs1xvc,0:02:55,0:04:31,2,N3ulTwujJH4,https://www.youtube.com/watch?v=N3ulTwujJH4,0:01:38,0:02:33,3,5Hr7WDN8QKI,https://www.youtube.com/watch?v=5Hr7WDN8QKI,0:01:12,0:02:09,2,,,,,,,,,,,
q053,CS114,Tại sao thường chọn hàm bậc hai thay vì bậc ba hoặc bậc cao hơn trong các bài toán tối ưu?,"Vì hàm bậc hai vừa giải quyết được vấn đề mà hàm bậc một không làm được, đó là triệt tiêu các sai số, đồng thời đơn giản hơn và hiệu quả hơn so với các hàm bậc cao hơn.",Lý thuyết hàm bậc trong tối ưu hóa,mechanism,medium,,4,TXPLlYL6Dms,https://www.youtube.com/watch?v=TXPLlYL6Dms,0:02:52,0:03:39,3,I2JXWweJm0g,https://www.youtube.com/watch?v=I2JXWweJm0g,0:00:13,0:01:25,3,NEK5lIyST0M,https://www.youtube.com/watch?v=NEK5lIyST0M,0:08:32,0:09:22,1,fazKT_4josc,https://www.youtube.com/watch?v=fazKT_4josc,0:04:30,0:05:21,2,,,,,,,,,,,,,,,,,,,,,
q054,CS114,Ai là người đề xuất bài kiểm tra Turing và nó nhằm mục đích gì?,Bài kiểm tra Turing được đề xuất bởi Alan Turing nhằm xác định xem máy tính có thể thể hiện trí thông minh như con người hay không.,Turing Test,definition,medium,,1,u3GD0b9vCDo,https://www.youtube.com/watch?v=u3GD0b9vCDo,0:08:25,0:09:18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q055,CS114,Resize trong xử lý ảnh là gì và tại sao nó lại quan trọng?,"Resize là thao tác thay đổi kích thước của ảnh, giúp chuẩn hóa dữ liệu đầu vào cho các mô hình học máy, đảm bảo rằng tất cả các ảnh đều có kích thước đồng nhất để dễ dàng xử lý.",Resize trong xử lý ảnh,definition,medium,,2,UPHRxByLZnU,https://www.youtube.com/watch?v=UPHRxByLZnU,0:11:21,0:12:25,3,yPzXzbEhUW0,https://www.youtube.com/watch?v=yPzXzbEhUW0,0:02:15,0:03:08,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q056,CS114,"Trong hồi quy đa biến, mối quan hệ giữa biến đầu ra và các biến đầu vào được mô hình hóa như thế nào?",Mối quan hệ này được mô hình hóa như một siêu phẳng trong không gian nhiều chiều.,Hồi quy đa biến,definition,medium,,5,uyUMxrFwKCE,https://www.youtube.com/watch?v=uyUMxrFwKCE,0:04:09,0:05:06,3,wBAm3lczqXs,https://www.youtube.com/watch?v=wBAm3lczqXs,0:00:19,0:01:16,3,fazKT_4josc,https://www.youtube.com/watch?v=fazKT_4josc,0:01:08,0:02:02,3,lIePeARVnH0,https://www.youtube.com/watch?v=lIePeARVnH0,0:07:07,0:08:00,1,zTEi9Q92mdg,https://www.youtube.com/watch?v=zTEi9Q92mdg,0:02:43,0:03:32,2,,,,,,,,,,,,,,,,
q057,CS114,Runtime trong Google Colab có thể hoạt động liên tục tối đa trong bao lâu?,Tối đa là 65 giờ.,Google Colab,definition,easy,,2,v3ArDvxkL-U,https://www.youtube.com/watch?v=v3ArDvxkL-U,0:05:13,0:06:02,3,cPenwbVXQGM,https://www.youtube.com/watch?v=cPenwbVXQGM,0:00:23,0:01:39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q058,CS114,"Trong phân loại bằng cây quyết định, các nhánh của cây được phân loại ra sao dựa trên giá trị của các đặc trưng?",Các nhánh được phân loại thành nhánh đúng và nhánh sai dựa trên các điều kiện của các đặc trưng.,Phân loại bằng cây quyết định,mechanism,medium,,5,vrLmplmZbLk,https://www.youtube.com/watch?v=vrLmplmZbLk,0:07:40,0:09:17,3,gSbV7SypJa4,https://www.youtube.com/watch?v=gSbV7SypJa4,0:00:00,0:00:46,3,zTEi9Q92mdg,https://www.youtube.com/watch?v=zTEi9Q92mdg,0:06:12,0:07:11,3,kJnJszwQlz8,https://www.youtube.com/watch?v=kJnJszwQlz8,0:03:15,0:04:01,1,onVEt5FPeWc,https://www.youtube.com/watch?v=onVEt5FPeWc,0:06:06,0:06:59,2,,,,,,,,,,,,,,,,
q059,CS114,Phương pháp min normalization có những ưu điểm gì trong việc xử lý dữ liệu?,Phương pháp này giúp đưa các feature về quanh 0 và giảm hiện tượng bias do các feature có scale khác biệt.,Ưu điểm của min normalization,comparison,medium,,3,wBAm3lczqXs,https://www.youtube.com/watch?v=wBAm3lczqXs,0:08:22,0:09:07,3,m2XJJvGxll8,https://www.youtube.com/watch?v=m2XJJvGxll8,0:08:15,0:09:12,3,gSbV7SypJa4,https://www.youtube.com/watch?v=gSbV7SypJa4,0:02:04,0:02:57,1,,,,,,,,,,,,,,,,,,,,,,,,,,
q060,CS114,"Trong quá trình huấn luyện mạng nơ-ron, giá trị dự đoán và giá trị thực tế được sử dụng để tính toán cái gì?",Loss function.,Loss function trong mạng nơ-ron.,definition,medium,,8,wdIjgotVuQM,https://www.youtube.com/watch?v=wdIjgotVuQM,0:09:23,0:10:30,3,fazKT_4josc,https://www.youtube.com/watch?v=fazKT_4josc,0:25:08,0:25:51,3,xptu0eq_CXQ,https://www.youtube.com/watch?v=xptu0eq_CXQ,0:00:18,0:01:11,3,wBAm3lczqXs,https://www.youtube.com/watch?v=wBAm3lczqXs,0:04:10,0:05:02,3,QUIZn8fpTpI,https://www.youtube.com/watch?v=QUIZn8fpTpI,0:01:40,0:02:33,2,tEV-Ie0kCsc,https://www.youtube.com/watch?v=tEV-Ie0kCsc,0:00:36,0:01:35,1,8-3xv_NElG0,https://www.youtube.com/watch?v=8-3xv_NElG0,0:03:15,0:04:15,3,oxjqoqQ79O4,https://www.youtube.com/watch?v=oxjqoqQ79O4,0:10:55,0:11:40,2,
q061,CS114,Học máy đã trở thành công cụ quan trọng trong nghiên cứu khoa học như thế nào?,Học máy giúp các nhà khoa học xử lý dữ liệu phức tạp và tìm ra những khám phá mới.,Tầm quan trọng của học máy trong nghiên cứu khoa học.,application,medium,,4,Wi3K4XkzqTA,https://www.youtube.com/watch?v=Wi3K4XkzqTA,0:05:52,0:06:40,3,KJJ6eFW1nV0,https://www.youtube.com/watch?v=KJJ6eFW1nV0,0:07:30,0:09:42,2,fazKT_4josc,https://www.youtube.com/watch?v=fazKT_4josc,0:04:30,0:05:21,1,F_EdKKp8Rb4,https://www.youtube.com/watch?v=F_EdKKp8Rb4,0:00:50,0:01:46,1,,,,,,,,,,,,,,,,,,,,,
q062,CS114,Rating là gì và nó có thể được thể hiện ra sao?,"Rating là mức độ ưa thích của người dùng đối với sản phẩm, có thể được thể hiện bằng các sao từ 0 đến 5 hoặc là một con số thực trong khoảng từ 0 đến 1.",Khái niệm về rating,definition,medium,,2,wqjn-IA5iu4,https://www.youtube.com/watch?v=wqjn-IA5iu4,0:06:15,0:07:18,3,n8MHFQuTKMU,https://www.youtube.com/watch?v=n8MHFQuTKMU,0:01:28,0:02:37,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q063,CS114,"Trong một mô hình hồi quy đa biến, mỗi mẫu dữ liệu được biểu diễn bằng gì?",Mỗi mẫu dữ liệu được biểu diễn bằng một vectơ đặc trưng n chiều.,Mô hình hồi quy đa biến,definition,easy,,6,XdW4AEPxahk,https://www.youtube.com/watch?v=XdW4AEPxahk,0:02:38,0:03:36,3,wBAm3lczqXs,https://www.youtube.com/watch?v=wBAm3lczqXs,0:02:25,0:03:21,3,uyUMxrFwKCE,https://www.youtube.com/watch?v=uyUMxrFwKCE,0:08:00,0:09:01,3,RGEA9a14dBs,https://www.youtube.com/watch?v=RGEA9a14dBs,0:09:20,0:10:38,2,vrLmplmZbLk,https://www.youtube.com/watch?v=vrLmplmZbLk,0:06:35,0:07:52,1,ZMtZ2jeujIU,https://www.youtube.com/watch?v=ZMtZ2jeujIU,0:03:11,0:05:19,1,,,,,,,,,,,
q064,CS114,Tại sao việc lựa chọn learning rate hợp lý lại quan trọng trong tối ưu hóa mô hình?,Lựa chọn learning rate hợp lý giúp quá trình tối ưu hóa diễn ra nhanh chóng và đảm bảo độ chính xác của mô hình.,Learning Rate,mechanism,medium,,5,xptu0eq_CXQ,https://www.youtube.com/watch?v=xptu0eq_CXQ,0:10:10,0:10:56,3,fazKT_4josc,https://www.youtube.com/watch?v=fazKT_4josc,0:07:09,0:08:04,3,KJJ6eFW1nV0,https://www.youtube.com/watch?v=KJJ6eFW1nV0,0:06:49,0:07:33,1,DoXWiAg6UAA,https://www.youtube.com/watch?v=DoXWiAg6UAA,0:00:19,0:01:09,1,it7jk54r_N8,https://www.youtube.com/watch?v=it7jk54r_N8,0:03:12,0:03:56,1,,,,,,,,,,,,,,,,
q065,CS114,Ý nghĩa của công thức binary cross entropy trong học máy là gì?,Công thức binary cross entropy được sử dụng để đo lường sự khác biệt giữa nhãn thực tế và xác suất dự đoán của mô hình trong bài toán phân loại nhị phân.,Binary Cross Entropy,definition,medium,,6,XRseUdxehgo,https://www.youtube.com/watch?v=XRseUdxehgo,0:04:46,0:05:53,3,oxjqoqQ79O4,https://www.youtube.com/watch?v=oxjqoqQ79O4,0:07:15,0:08:08,3,UCmTraNX7QA,https://www.youtube.com/watch?v=UCmTraNX7QA,0:04:10,0:05:15,2,fiDM76zR6UY,https://www.youtube.com/watch?v=fiDM76zR6UY,0:13:28,0:14:30,1,m19884tczqs,https://www.youtube.com/watch?v=m19884tczqs,0:04:45,0:05:47,1,EarBLLqMgLg,https://www.youtube.com/watch?v=EarBLLqMgLg,0:00:13,0:01:12,3,,,,,,,,,,,
q066,CS114,"Trong mô hình SVM, tại sao đôi khi việc chấp nhận một số điểm phân loại sai (sử dụng soft margin) lại tốt hơn là cố gắng phân chia đúng 100% dữ liệu huấn luyện bằng lề cứng?","Việc sử dụng lề mềm (soft margin) giúp mô hình giảm tính nhạy cảm với các điểm nhiễu (outliers), từ đó đem lại khả năng tổng quát hóa cao hơn trên dữ liệu thực tế.",Sự nhạy cảm của đường phân lớp,comparison,medium,,4,_BDeNgLzVtI,https://www.youtube.com/watch?v=_BDeNgLzVtI,0:02:28,0:03:27,3,rzKMT_sUg7Q,https://www.youtube.com/watch?v=rzKMT_sUg7Q,0:04:29,0:05:25,3,mEMcmVX3hwg,https://www.youtube.com/watch?v=mEMcmVX3hwg,0:10:14,0:11:41,1,xptu0eq_CXQ,https://www.youtube.com/watch?v=xptu0eq_CXQ,0:13:58,0:14:43,1,,,,,,,,,,,,,,,,,,,,,
q067,CS114,Làm thế nào để tính đạo hàm của tham số W1 trong một mô hình học máy?,Đạo hàm của W1 được tính bằng trung bình cộng của (w1*x2 - y) nhân với x2.,Tính toán đạo hàm trong học máy,mechanism,medium,,4,_nPettH0cXg,https://www.youtube.com/watch?v=_nPettH0cXg,0:11:05,0:12:12,3,d208XcqDgDI,https://www.youtube.com/watch?v=d208XcqDgDI,0:09:44,0:11:27,3,5MgxCUTD9I4,https://www.youtube.com/watch?v=5MgxCUTD9I4,0:02:41,0:03:32,2,JqHpAp-xdu0,https://www.youtube.com/watch?v=JqHpAp-xdu0,0:06:11,0:07:24,3,,,,,,,,,,,,,,,,,,,,,
q068,CS114,"Khi giảm số chiều của dữ liệu, điều gì có thể xảy ra với thông tin trong dữ liệu?",Việc giảm số chiều có thể dẫn đến việc mất mát nhiều thông tin trong dữ liệu.,Giảm chiều dữ liệu,mechanism,medium,,3,-wnlmTs1xvc,https://www.youtube.com/watch?v=-wnlmTs1xvc,0:02:55,0:04:31,3,xSEyCajJWVo,https://www.youtube.com/watch?v=xSEyCajJWVo,0:12:44,0:14:02,3,KJJ6eFW1nV0,https://www.youtube.com/watch?v=KJJ6eFW1nV0,0:06:49,0:07:33,2,,,,,,,,,,,,,,,,,,,,,,,,,,
q069,CS114,"Trong phân tích cụm, các điểm dữ liệu nào thường được nhóm lại với nhau?",Các điểm dữ liệu gần nhau trong không gian.,Phân tích cụm,definition,easy,,4,3RrUezdwQ-s,https://www.youtube.com/watch?v=3RrUezdwQ-s,0:02:32,0:03:22,3,9bI07JfvEh8,https://www.youtube.com/watch?v=9bI07JfvEh8,0:08:31,0:09:32,3,KBu_8C3KULg,https://www.youtube.com/watch?v=KBu_8C3KULg,0:02:57,0:03:45,3,NJ0rjEK0L78,https://www.youtube.com/watch?v=NJ0rjEK0L78,0:00:01,0:00:45,3,,,,,,,,,,,,,,,,,,,,,
q070,CS114,Tại sao hàm kích hoạt phi tuyến lại quan trọng trong các mô hình Deep Learning?,"Hàm kích hoạt phi tuyến giúp đưa tính phi tuyến vào mô hình, cho phép các lớp của mạng giải quyết những bài toán phức tạp hơn, thay vì chỉ thực hiện các phép biến đổi tuyến tính.",Vai trò của hàm kích hoạt trong Deep Learning,mechanism,medium,,4,40kpU65MMoI,https://www.youtube.com/watch?v=40kpU65MMoI,0:08:58,0:10:14,3,6spgb9hK5To,https://www.youtube.com/watch?v=6spgb9hK5To,0:16:15,0:17:29,3,zTEi9Q92mdg,https://www.youtube.com/watch?v=zTEi9Q92mdg,0:04:06,0:04:54,1,lO0rvNo-49s,https://www.youtube.com/watch?v=lO0rvNo-49s,0:01:30,0:02:42,3,,,,,,,,,,,,,,,,,,,,,
q071,CS114,"Trong mô hình hồi quy logistic, các thành phần nào thường được sử dụng để tính toán đầu ra?","Các thành phần thường được sử dụng bao gồm W1, W2 và bias.",Hồi quy logistic,mechanism,medium,,5,5MgxCUTD9I4,https://www.youtube.com/watch?v=5MgxCUTD9I4,0:03:20,0:04:06,3,7IdTMLLCPxw,https://www.youtube.com/watch?v=7IdTMLLCPxw,0:15:30,0:16:30,3,qFLltTMPxvU,https://www.youtube.com/watch?v=qFLltTMPxvU,0:06:09,0:07:13,3,vqDSl2cle2o,https://www.youtube.com/watch?v=vqDSl2cle2o,0:23:42,0:25:11,2,A6vU3I4CK6U,https://www.youtube.com/watch?v=A6vU3I4CK6U,0:01:24,0:02:23,1,,,,,,,,,,,,,,,,
